date,country,commodities,commodities_excl_energy,energy,minerals,forestry,agriculture,fish,age,male,militarycareer,tenure_months,government,anticipation,ref_ant,leg_ant,exec_ant,irreg_lead_ant,election_now,election_recent,leg_recent,exec_recent,lead_recent,ref_recent,direct_recent,indirect_recent,victory_recent,defeat_recent,change_recent,nochange_recent,delayed,lastelection,loss,irregular,prev_conflict,pt_suc,pt_attempt,precip,global_policy_uncertainty_current,couprisk,pctile_risk,relative_risk_classification
9/1/1998,Egypt,229.82,208.69,347.94,234.8,286.66,132.99,832.8,69,1,1,204,Party-Personal-Military Hybrid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.094344616,5.323009968,5.318120003,1,0,0,-0.307931513,153.055927,0.00094137,0.558753192,Medium
9/1/1998,Kenya,229.82,208.69,347.94,234.8,286.66,132.99,832.8,74,1,0,242,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.302585125,6.037870884,4.248495102,0,0,0,3.394819498,153.055927,0.000976354,0.569348752,Medium
9/1/1998,Sao Tome and Principe,229.82,208.69,347.94,234.8,286.66,132.99,832.8,62,1,0,90,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.295836926,4.510859489,4.510859489,0,0,0,-0.968024135,153.055927,0.00101089,0.579954624,Medium
9/1/1998,Equatorial Guinea,229.82,208.69,347.94,234.8,286.66,132.99,832.8,56,1,1,230,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.465735912,5.888877869,5.267858028,0,0,0,-2.476913691,153.055927,0.001039315,0.588897228,Medium
9/1/1998,Botswana,229.82,208.69,347.94,234.8,286.66,132.99,832.8,59,1,0,7,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.871201038,5.95583725,5.95583725,0,0,0,-0.790130615,153.055927,0.001041059,0.589400291,Medium
9/1/1998,Cape Verde,229.82,208.69,347.94,234.8,286.66,132.99,832.8,49,1,0,90,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.526360512,4.532599449,4.532599449,0,0,0,0.003485961,153.055927,0.001111041,0.610827625,Medium
9/1/1998,Morocco,229.82,208.69,347.94,234.8,286.66,132.99,832.8,69,1,0,452,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.290459633,4.290459633,4.290459633,0,0,0,-0.461928219,153.055927,0.001148458,0.621454,Medium
9/1/1998,Zimbabwe,229.82,208.69,347.94,234.8,286.66,132.99,832.8,74,1,0,223,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.433987141,5.411645889,4.634728909,0,0,0,-1.628842354,153.055927,0.001160678,0.625037193,Medium
9/1/1998,Senegal,229.82,208.69,347.94,234.8,286.66,132.99,832.8,63,1,0,213,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.219507694,6.129050255,6.035481453,1,0,0,-0.781101584,153.055927,0.001266132,0.652255177,Medium
9/1/1998,Gabon,229.82,208.69,347.94,234.8,286.66,132.99,832.8,63,1,0,371,Party-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.060442924,6.129050255,5.730099678,0,0,0,-1.584474564,153.055927,0.00127678,0.654750049,Medium
10/1/1998,Botswana,229.67,205.4,360.63,231.12,277.54,134.28,835.36,59,1,0,8,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.891820192,5.958424568,5.958424568,0,0,0,-0.649412215,122.5065232,0.001038588,0.588640511,Medium
10/1/1998,Equatorial Guinea,229.67,205.4,360.63,231.12,277.54,134.28,835.36,56,1,1,231,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.496507645,5.891644001,5.272999763,0,0,0,-1.862622261,122.5065232,0.001046318,0.591084123,Medium
10/1/1998,Cape Verde,229.67,205.4,360.63,231.12,277.54,134.28,835.36,49,1,0,91,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.555348158,4.543294907,4.543294907,0,0,0,0.00441507,122.5065232,0.001096741,0.60663867,Medium
10/1/1998,Sao Tome and Principe,229.67,205.4,360.63,231.12,277.54,134.28,835.36,62,1,0,91,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33220458,4.521788597,4.521788597,0,0,0,-0.817412198,122.5065232,0.000996988,0.575406313,Medium
10/1/1998,Ivory Coast,229.67,205.4,360.63,231.12,277.54,134.28,835.36,64,1,0,59,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.610917807,6.13122654,3.610917807,0,0,0,-0.816789329,122.5065232,0.00150622,0.696403444,Medium
10/1/1998,Zimbabwe,229.67,205.4,360.63,231.12,277.54,134.28,835.36,74,1,0,224,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.465735912,5.416100502,4.64439106,0,0,0,-1.457414627,122.5065232,0.001143223,0.619893432,Medium
10/1/1998,Morocco,229.67,205.4,360.63,231.12,277.54,134.28,835.36,69,1,0,453,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.304065228,4.304065228,4.304065228,0,0,0,-0.597807884,122.5065232,0.001148814,0.621638834,Medium
10/1/1998,Senegal,229.67,205.4,360.63,231.12,277.54,134.28,835.36,63,1,0,214,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.234106541,6.13122654,6.037870884,1,0,0,-0.760788739,122.5065232,0.001247486,0.648117542,Medium
10/1/1998,Gabon,229.67,205.4,360.63,231.12,277.54,134.28,835.36,63,1,0,372,Party-Personal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.077537537,6.13122654,5.733341217,0,0,0,-1.314186454,122.5065232,0.001276065,0.654534459,Medium
10/1/1998,Libya,229.67,205.4,360.63,231.12,277.54,134.28,835.36,56,1,1,350,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.857933044,5.857933044,5.857933044,0,0,0,-0.721273601,122.5065232,0.00136287,0.672912478,Medium
10/1/1998,Tanzania,229.67,205.4,360.63,231.12,277.54,134.28,835.36,60,1,0,36,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.610917807,6.028278351,6.068425655,0,0,0,1.337415099,122.5065232,0.000829302,0.521134734,Medium
10/1/1998,Tunisia,229.67,205.4,360.63,231.12,277.54,134.28,835.36,62,1,1,132,Dominant Party,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.025351524,6.238324642,4.744932175,0,0,0,-0.125856802,122.5065232,0.000851479,0.529348373,Medium
10/1/1998,Mauritius,229.67,205.4,360.63,231.12,277.54,134.28,835.36,51,1,0,35,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.555348158,3.555348158,5.910796642,0,0,0,-1.02296114,122.5065232,0.00085353,0.529892504,Medium
10/1/1998,Egypt,229.67,205.4,360.63,231.12,277.54,134.28,835.36,69,1,1,205,Party-Personal-Military Hybrid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.110873699,5.327876091,5.323009968,1,0,0,-0.611786842,122.5065232,0.000944662,0.559831202,Medium
10/1/1998,Kenya,229.67,205.4,360.63,231.12,277.54,134.28,835.36,74,1,0,243,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.397895336,6.040254593,4.262680054,0,0,0,2.007040024,122.5065232,0.000965468,0.566165984,Medium
11/1/1998,Mauritius,230.04,207.56,353.88,231.96,288.27,130.07,887.4,51,1,0,36,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.583518982,3.583518982,5.91350317,0,0,0,-1.199359655,101.5803944,0.000841073,0.525457144,Medium
11/1/1998,Kenya,230.04,207.56,353.88,231.96,288.27,130.07,887.4,74,1,0,244,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.484906673,6.042633057,4.276666164,0,0,0,1.031941295,101.5803944,0.000929748,0.555015981,Medium
11/1/1998,Egypt,230.04,207.56,353.88,231.96,288.27,130.07,887.4,69,1,1,206,Party-Personal-Military Hybrid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.127134323,5.332718849,5.327876091,1,0,0,-0.48847875,101.5803944,0.000951552,0.562048912,Medium
11/1/1998,Tanzania,230.04,207.56,353.88,231.96,288.27,130.07,887.4,60,1,0,37,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.637586117,6.030685425,6.070737839,0,0,0,1.058674335,101.5803944,0.000792766,0.506812155,Medium
11/1/1998,Botswana,230.04,207.56,353.88,231.96,288.27,130.07,887.4,59,1,0,9,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.912023067,5.961005211,5.961005211,0,0,0,-0.517978728,101.5803944,0.001056259,0.59404099,Medium
11/1/1998,Equatorial Guinea,230.04,207.56,353.88,231.96,288.27,130.07,887.4,56,1,1,232,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.526360512,5.894402981,5.278114796,0,0,0,-2.072746515,101.5803944,0.001096351,0.606536031,Medium
11/1/1998,Cape Verde,230.04,207.56,353.88,231.96,288.27,130.07,887.4,49,1,0,92,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.583518982,4.553876877,4.553876877,0,0,0,-0.005079904,101.5803944,0.001101007,0.607798874,Medium
11/1/1998,Zimbabwe,230.04,207.56,353.88,231.96,288.27,130.07,887.4,74,1,0,225,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.496507645,5.420535088,4.653960228,0,0,0,-1.381684899,101.5803944,0.001112755,0.611310184,Medium
11/1/1998,Morocco,230.04,207.56,353.88,231.96,288.27,130.07,887.4,69,1,0,454,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.317488194,4.317488194,4.317488194,0,0,0,-0.938676059,101.5803944,0.001148864,0.621700406,Medium
11/1/1998,Senegal,230.04,207.56,353.88,231.96,288.27,130.07,887.4,63,1,0,215,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.248495102,6.133398056,6.040254593,1,0,0,-0.760123789,101.5803944,0.00122044,0.641074359,Medium
11/1/1998,Ivory Coast,230.04,207.56,353.88,231.96,288.27,130.07,887.4,64,1,0,60,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.637586117,6.133398056,3.637586117,0,0,0,-0.830931664,101.5803944,0.001451101,0.687727809,Medium
12/1/1998,Botswana,223.94,204.11,335.94,225.73,290.57,125.1,789.98,59,1,0,10,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.931825638,5.963579178,5.963579178,0,0,0,-0.103212692,96.7294361,0.001043427,0.590067685,Medium
12/1/1998,Cape Verde,223.94,204.11,335.94,225.73,290.57,125.1,789.98,49,1,0,93,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.610917807,4.564348221,4.564348221,0,0,0,-0.003085772,96.7294361,0.001065102,0.596926033,Medium
12/1/1998,Equatorial Guinea,223.94,204.11,335.94,225.73,290.57,125.1,789.98,56,1,1,233,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.555348158,5.897153854,5.283203602,0,0,0,-2.213397741,96.7294361,0.001079666,0.601782382,Medium
12/1/1998,Tanzania,223.94,204.11,335.94,225.73,290.57,125.1,789.98,60,1,0,38,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.663561583,6.0330863,6.0730443,0,0,0,0.312413216,96.7294361,0.000791689,0.50629884,Medium
12/1/1998,Tunisia,223.94,204.11,335.94,225.73,290.57,125.1,789.98,62,1,1,134,Dominant Party,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.060442924,6.242223263,4.762174129,0,0,0,-0.493717641,96.7294361,0.000928517,0.554615557,Medium
12/1/1998,Kenya,223.94,204.11,335.94,225.73,290.57,125.1,789.98,74,1,0,245,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.564949274,6.045005322,4.290459633,0,0,0,0.457325041,96.7294361,0.000934097,0.55630964,Medium
12/1/1998,Sao Tome and Principe,223.94,204.11,335.94,225.73,290.57,125.1,789.98,62,1,0,93,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.401197433,4.543294907,4.543294907,0,0,0,-1.172884822,96.7294361,0.000948705,0.561248064,Medium
12/1/1998,Egypt,223.94,204.11,335.94,225.73,290.57,125.1,789.98,69,1,1,207,Party-Personal-Military Hybrid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.143134594,5.337538242,5.332718849,1,0,0,-0.460825771,96.7294361,0.000950576,0.561751127,Medium
12/1/1998,Burkina Faso,223.94,204.11,335.94,225.73,290.57,125.1,789.98,47,1,1,135,Personal Dictatorship,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0.693147182,4.905274868,4.442651272,0,0,0,0.601817787,96.7294361,0.001205985,0.637645125,Medium
12/1/1998,Senegal,223.94,204.11,335.94,225.73,290.57,125.1,789.98,63,1,0,216,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.262680054,6.135564804,6.042633057,1,0,0,-0.769237518,96.7294361,0.001211162,0.638682127,Medium
12/1/1998,Libya,223.94,204.11,335.94,225.73,290.57,125.1,789.98,56,1,1,352,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.863631248,5.863631248,5.863631248,0,0,0,-0.162681863,96.7294361,0.001358578,0.672008932,Medium
12/1/1998,Ivory Coast,223.94,204.11,335.94,225.73,290.57,125.1,789.98,64,1,0,61,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.663561583,6.135564804,3.663561583,0,0,0,-0.764240682,96.7294361,0.001440368,0.686115861,Medium
1/1/1999,Tunisia,230.62,211.93,341.12,225.23,297.94,137.66,853.02,63,1,1,135,Dominant Party,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.077537537,6.244166851,4.770684719,0,0,0,0.144768551,102.2537359,0.000955923,0.563517094,Medium
1/1/1999,Morocco,230.62,211.93,341.12,225.23,297.94,137.66,853.02,70,1,0,456,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.343805313,4.343805313,4.343805313,0,0,0,-0.93347162,102.2537359,0.001056938,0.594297707,Medium
1/1/1999,Zimbabwe,230.62,211.93,341.12,225.23,297.94,137.66,853.02,75,1,0,227,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.555348158,5.429345608,4.672828674,0,0,0,0.20114325,102.2537359,0.001107179,0.609729052,Medium
1/1/1999,Burkina Faso,230.62,211.93,341.12,225.23,297.94,137.66,853.02,48,1,1,136,Personal Dictatorship,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1.098612309,4.912654877,4.454347134,0,0,0,0.605732381,102.2537359,0.001160085,0.624842167,Medium
1/1/1999,Cape Verde,230.62,211.93,341.12,225.23,297.94,137.66,853.02,50,1,0,94,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.637586117,4.574710846,4.574710846,0,0,0,-0.004656975,102.2537359,0.000928221,0.554492354,Medium
1/1/1999,Senegal,230.62,211.93,341.12,225.23,297.94,137.66,853.02,64,1,0,217,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.276666164,6.137727261,6.045005322,0,0,0,-0.779593706,102.2537359,0.000952526,0.562439024,Medium
1/1/1999,Gabon,230.62,211.93,341.12,225.23,297.94,137.66,853.02,64,1,0,375,Party-Personal,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0.693147182,6.137727261,5.743003368,0,0,0,-1.040953994,102.2537359,0.000595578,0.414254755,Medium
1/1/1999,Egypt,230.62,211.93,341.12,225.23,297.94,137.66,853.02,70,1,1,208,Party-Personal-Military Hybrid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.158883095,5.34233427,5.337538242,0,0,0,-0.548997164,102.2537359,0.000643403,0.438875139,Medium
1/1/1999,Mauritius,230.62,211.93,341.12,225.23,297.94,137.66,853.02,52,1,0,38,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.637586117,3.637586117,5.918893814,0,0,0,-0.945499003,102.2537359,0.000728067,0.478423804,Medium
1/1/1999,Tanzania,230.62,211.93,341.12,225.23,297.94,137.66,853.02,61,1,0,39,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68887949,6.035481453,6.075345993,0,0,0,-0.534374833,102.2537359,0.000740847,0.48429656,Medium
1/1/1999,Botswana,230.62,211.93,341.12,225.23,297.94,137.66,853.02,60,1,0,11,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.951243639,5.966146469,5.966146469,0,0,0,-0.302881598,102.2537359,0.00078275,0.502633512,Medium
1/1/1999,Libya,230.62,211.93,341.12,225.23,297.94,137.66,853.02,57,1,1,353,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.866467953,5.866467953,5.866467953,0,0,0,-0.106684908,102.2537359,0.000806773,0.512376904,Medium
1/1/1999,Kenya,230.62,211.93,341.12,225.23,297.94,137.66,853.02,75,1,0,246,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.639057398,6.047372341,4.304065228,0,0,0,-0.462091208,102.2537359,0.00092389,0.553198695,Medium
1/1/1999,Cameroon,230.62,211.93,341.12,225.23,297.94,137.66,853.02,66,1,0,195,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77258873,5.225746632,5.198496819,0,0,0,-0.502804697,102.2537359,0.001324746,0.665181339,Medium
1/1/1999,Mozambique,230.62,211.93,341.12,225.23,297.94,137.66,853.02,60,1,0,147,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.951243639,5.652489185,3.951243639,0,0,0,-0.479141146,102.2537359,0.001335805,0.667614639,Medium
1/1/1999,Mauritania,230.62,211.93,341.12,225.23,297.94,137.66,853.02,58,1,1,170,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.639057398,4.510859489,4.442651272,0,0,0,-0.356815249,102.2537359,0.00145471,0.688292503,Medium
1/1/1999,Ivory Coast,230.62,211.93,341.12,225.23,297.94,137.66,853.02,65,1,0,62,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68887949,6.137727261,3.68887949,0,0,0,-0.740137815,102.2537359,0.001302826,0.660643339,Medium
1/1/1999,Swaziland,230.62,211.93,341.12,225.23,297.94,137.66,853.02,31,1,0,154,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.90263319,5.90263319,5.90263319,0,0,0,-0.643246174,102.2537359,0.001489556,0.693959892,Medium
1/1/1999,Ethiopia,230.62,211.93,341.12,225.23,297.94,137.66,853.02,44,1,0,93,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80666256,4.532599449,3.80666256,2,0,0,-0.139902592,102.2537359,0.001473487,0.691331506,Medium
2/1/1999,Cape Verde,227.28,213.62,322.17,227.13,302.32,137.13,852.32,50,1,0,95,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.663561583,4.584967613,4.584967613,0,0,0,-0.004765443,82.76596431,0.000917691,0.551309586,Medium
2/1/1999,Libya,227.28,213.62,322.17,227.13,302.32,137.13,852.32,57,1,1,354,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.869297028,5.869297028,5.869297028,0,0,0,0.296562523,82.76596431,0.000781356,0.502212524,Medium
2/1/1999,Tanzania,227.28,213.62,322.17,227.13,302.32,137.13,852.32,61,1,0,40,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.713572025,6.037870884,6.077642441,0,0,0,-0.367282897,82.76596431,0.000823152,0.518609047,Medium
2/1/1999,Gabon,227.28,213.62,322.17,227.13,302.32,137.13,852.32,64,1,0,376,Party-Personal,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1.098612309,6.139884472,5.746203423,0,0,0,-0.43224138,82.76596431,0.000632402,0.433772415,Medium
2/1/1999,Mauritius,227.28,213.62,322.17,227.13,302.32,137.13,852.32,52,1,0,39,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.663561583,3.663561583,5.921578407,0,0,0,-0.913916051,82.76596431,0.000742094,0.484850973,Medium
2/1/1999,Egypt,227.28,213.62,322.17,227.13,302.32,137.13,852.32,70,1,1,209,Party-Personal-Military Hybrid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.174387455,5.34710741,5.34233427,0,0,0,-0.467443228,82.76596431,0.000748493,0.487848938,Medium
2/1/1999,Swaziland,227.28,213.62,322.17,227.13,302.32,137.13,852.32,31,1,0,155,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.905362129,5.905362129,5.905362129,0,0,0,0.162666485,82.76596431,0.00148962,0.694000959,Medium
2/1/1999,Mauritania,227.28,213.62,322.17,227.13,302.32,137.13,852.32,58,1,1,171,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.708050251,4.521788597,4.454347134,0,0,0,-0.39586553,82.76596431,0.001528228,0.6991961,Medium
2/1/1999,Equatorial Guinea,227.28,213.62,322.17,227.13,302.32,137.13,852.32,57,1,1,235,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.610917807,5.90263319,5.29330492,0,0,0,-1.82922864,82.76596431,0.000948267,0.56106323,Medium
2/1/1999,Senegal,227.28,213.62,322.17,227.13,302.32,137.13,852.32,64,1,0,218,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.290459633,6.139884472,6.047372341,0,0,0,-0.775941074,82.76596431,0.001027399,0.584944427,Medium
2/1/1999,Kenya,227.28,213.62,322.17,227.13,302.32,137.13,852.32,75,1,0,247,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.708050251,6.049733162,4.317488194,0,0,0,-0.729560852,82.76596431,0.001041486,0.589492679,Medium
2/1/1999,Sao Tome and Principe,227.28,213.62,322.17,227.13,302.32,137.13,852.32,63,1,0,95,Parliamentary Democracy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.465735912,4.564348221,4.564348221,0,0,0,-0.970699012,82.76596431,0.001085112,0.603568852,Medium
2/1/1999,Morocco,227.28,213.62,322.17,227.13,302.32,137.13,852.32,70,1,0,457,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.356709003,4.356709003,4.356709003,0,0,0,-1.138781309,82.76596431,0.001170463,0.627809346,Medium
2/1/1999,Zimbabwe,227.28,213.62,322.17,227.13,302.32,137.13,852.32,75,1,0,228,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.583518982,5.433722019,4.68213129,0,0,0,0.961482823,82.76596431,0.001194384,0.634667695,Medium
2/1/1999,Burkina Faso,227.28,213.62,322.17,227.13,302.32,137.13,852.32,48,1,1,137,Personal Dictatorship,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1.386294365,4.919981003,4.465908051,0,0,0,0.625493407,82.76596431,0.001311922,0.66242981,Medium
2/1/1999,Ivory Coast,227.28,213.62,322.17,227.13,302.32,137.13,852.32,65,1,0,63,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.713572025,6.139884472,3.713572025,0,0,0,-0.614932835,82.76596431,0.001430673,0.684565544,Medium
2/1/1999,Cameroon,227.28,213.62,322.17,227.13,302.32,137.13,852.32,66,1,0,196,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.833213329,5.231108665,5.204006672,0,0,0,-0.229694903,82.76596431,0.001450745,0.687655926,Medium
2/1/1999,Mozambique,227.28,213.62,322.17,227.13,302.32,137.13,852.32,60,1,0,148,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.970291853,5.655992031,3.970291853,0,0,0,0.233133182,82.76596431,0.001457858,0.688836634,Medium
3/1/1999,Equatorial Guinea,233.31,211.89,353.06,227.4,296.98,135.76,944.13,57,1,1,236,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.637586117,5.905361652,5.298317432,0,0,0,-1.483303785,67.04167191,0.000950882,0.561894894,Medium
3/1/1999,Morocco,233.31,211.89,353.06,227.4,296.98,135.76,944.13,70,1,0,458,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.369447708,4.369447708,4.369447708,0,0,0,-0.949080169,67.04167191,0.001170107,0.627727211,Medium
3/1/1999,Zimbabwe,233.31,211.89,353.06,227.4,296.98,135.76,944.13,75,1,0,229,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.610917807,5.438079357,4.691348076,0,0,0,0.865269959,67.04167191,0.001202782,0.636834025,Medium
3/1/1999,Senegal,233.31,211.89,353.06,227.4,296.98,135.76,944.13,64,1,0,219,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.304065228,6.142037392,6.049733639,0,0,0,-0.777128577,67.04167191,0.001031924,0.586515248,Medium
3/1/1999,Kenya,233.31,211.89,353.06,227.4,296.98,135.76,944.13,75,1,0,248,Dominant Party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77258873,6.052089214,4.330733299,0,0,0,-0.017151305,67.04167191,0.001040241,0.589215517,Medium
3/1/1999,Cameroon,233.31,211.89,353.06,227.4,296.98,135.76,944.13,66,1,0,197,Personal Dictatorship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.890371799,5.236442089,5.209486008,0,0,0,-0.057072595,67.04167191,0.001461947,0.689411581,Medium
3/1/1999,Swaziland,233.31,211.89,353.06,227.4,296.98,135.76,944.13,31,1,0,156,Monarchy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.908082962,5.908082962,5.908082962,0,0,0,0.316292644,67.04167191,0.001492287,0.694391131,Medium
3/1/1999,Burkina Faso,233.31,211.89,353.06,227.4,296.98,135.76,944.13,48,1,1,138,Personal Dictatorship,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1.609437943,4.927253723,4.477336884,0,0,0,0.6099177,67.04167191,0.001355978,0.671310782,Medium
